Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,2,"Preface: This is not what would be considered a smartphone in the United States (Nothing on the par of Android, iPhone, or Windows Phone), it is basically a feature phone. Also, although it says here that it has a US warranty all of the warranty material it came with referenced Latin American countries so I am not sure if it is really covered under a US Warranty. I returned it during Amazon's return window so it wasn't an issue. Now for the phone review.Pros: The phone has a great keyboard. If you are familiar with the E-series phones its that type of keyboard. The interface is some sort of modified Symbian and I liked it in a lot of ways. The style of the hardware is attractive and the Gray is a nice color. The camera was pretty decent considering it is only 2 megapixels. For e-mail it's adequate.Cons: I'll start with the small issues and work up to the big problem that ultimately made me decide to return the phone. The onboard social network apps are not fully functional. You can update your Facebook or Twitter status but the rest of it is so-so. The Ovi store in general is a poor app store, but this phone isn't able to use many of them. Even the old Facebook app that I used on my old E71 (It used to be called Snaptu but Facebook has since renamed it to Facebook for Everyone) is incompatible with this phone as are most of the better apps in the Ovi store. The browser was mediocre, barely passable. Also, NO GPS for this phone. Nokia/Ovi Maps is incompatible which is too bad because that has always been a Nokia strength. That immediately eliminates this phone as a smart phone. With all of that said, I bought this phone for my wife and she really only needed a phone for texts and calls so we could have overlooked these things. The problem we could not overlook was the very shabby, flimsy piece of metal that was supposed to hold in place the standard sim card. This little piece of metal was barely attached to the phone and would not lock into place to hold down the sim card. Because the sim card would intermittently get lose inside the phone and constantly lose the signal. So we would have to take the battery out and re-adjust the sim card. Then it would work for a little while only to ultimately have to repeat the process. It was WAY more frustration than it was worth. It's too bad because as a basic phone for calls, texts, e-mail, and occasionally updating your Facebook/Twitter status; this phone has a lot of potential. Becuase of the problem with the sim card holder, however, it was essentially unusable. I have used Nokia phones for years (I use a Lumia 710 personally) and I am really surprised Nokia would do such a sloppy job on something as important as the part that holds the sim card in place. What a waste.",9.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,"We just received the phone a few days ago. Put in the Consumer Cellular SIM card, and it is ready to go. The phone seems very nice even though we have not come close to discovering all of the things it will do. It has a large number of ring tones built in.",3.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,"I bought this phone as a Christmas present for myself because I wanted something a bit more advanced than the Nokia C2 I purchased from Amazon in 2012, but didn't want to go all the way with a smartphone. In other words, a good feature phone with smartphone features without the touch screen. Red, however, is my favorite color, but I went for the white one because my C2 is silver and I couldn't find a silver Asha 302 on Amazon. I've had it for a week and it works great. Best is the Wi-Fi feature, which gives you access to the Web without purchasing a data plan (which I may have to do if I want to access personal email or go on Facebook). It has the great calendar, alarm clock, text messaging, camera, missed/received call and other features of the C2, which makes it a keeper. And it's a little bigger, with a wider screen, but not so big it can't fit into my pocket or purse. I can use the same Nokia charger I had for the C2. Now all I have to do is await the arrival of my purple phone skin, then I'll be all right. I've had Nokia phones since 1999 and they've never let me down - just get better!",3.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,"The Phone is pretty good. I am using it with a LycaMobile plan. Only thing that is awkward is that the bottom row of letters is off compared to other phones and devices. Before this I had been using a blackberry. When trying to type on the nokia I am always mistyping Ms, Ns and espectially the shift key (which you need to hit to insert any punctuation)",2.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,loved everything about it. also it looks like any other touch phone but is not. which makes it stylish yet classic.,1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,THIS IS A SOLUTION IF YOU WANT YOU ARE LOOKING FOR ECONOMIC AND NOT VERY SOPHISTICATED. YOUR PRICE IS A GOOD CHOICE FOR THE PRODUCT THAT RECEIVE.rECOMMEND IT,2.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,This phone in an excellent phone at a great price. I was impressed with the features of this phone and would recommend this to anyone.,1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,3,"Have problems setting correct time on Nokia Asha 302. Customer support on Nokia.com does not accept inquiry about Asha 302 phones. Is this product obsolete, or is Nokia customer support poor? Booklet that came with phone is also poorly written.",5.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,"This is a good phone although it seems to have a small screen. However, it's capable of performing all the basic functions such as calling, messaging, web browsing, social networking and it also has a wi-fi capability.",1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,"I've been a long time user of the iPhone. I finally got sick of it and sold it. I just wanted a simple phone. After going through about 3 of them, this fits the bill very well. The texting interface is very nice and intuitive. The battery life is stellar. It connects to the internet just fine. I can check my email in case of emergency, look up directions, etc. Basically everything I was able to do with my smartphone, without the bells and whistles. Having a physical keyboard is quite nice too. The OS seems very stable and snappy. You have things like calendar, todo, memos, etc.Backup is a snap. Just insert an SD card and go to Settings to back it up. No more iTunes! If you want to add music or podcasts, just plug it into the computer, copy paste to the SD card and you're done.I would buy this phone again definitely if I broke or lost it.",2.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,"This phone, like all of Nokia's feature phones, are great for their value and durability. The last phone I had before buying this one was a Nokia C-3, which was also a great phone. It lasted for years, and probably would have kept going if I hadn't accidentally jumped into a pool with it in my pocket :P This phone is basically an update of the C-3. It is sleek and small, has a full QWERTY keyboard, and has Wi-Fi internet browsing. This is the best phone you can get if you're looking for functionality, but don't want to throw hundreds of dollars at a smartphone with a data plan.And the buyer should be aware; this is NOT a smartphone. If you're looking for anything like a smartphone, you will be disappointed. If you're looking for a toy you can take out of your pocket every couple of minutes to tinker around with, you will be disappointed. Yes, it does have an internet browser which works well, but the screen is quite small so it's not good for recreational browsing. I just use it to look things up, it works fine for that. It also has some social network apps, but I don't use them. I don't know how well they work, but if that's a priority for you this phone probably isn't the best choice. Same goes for the camera; I don't use it, can't speak to its quality, but if a camera is important to you this isn't the best choice.The only other potential negative I can see in this phone is that the keys really are pretty small. I haven't had an issue with them personally, but if someone has big hands I see how this could be annoying.I bought this phone for the advantages to NOT owning a smartphone: longer battery life, higher durability, lower cost, but still good at accomplishing what it needs to. If you're looking for the same thing, Nokia is definitely the best way to go.",12.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,Love it.,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,2,Sorry it took so long to Reply or Review this purchase as it over 18 months.This Phone was a Clone Phone from Hong Kong--The quality is Fair--ALL THE SYMBOLS DON'T MATCH--such as \ ? !--But the phone works I think amazon should Boycott this Seller.,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,"Bought it as a gift for my Mum and she loves it. It is a strong durable phone, has good reception and it functions well.",0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,"Incredible! This phone does not have Splaniish Language, I dont understand how can it be a international version, lost money!",0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,BAD,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,good,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,The battery died in less than 24/hours....,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,Excellent Product.,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,very well,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,Cannot connect to GSM network,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,"This cell phone exceeded my expectations, it's user friendly & everything works like they said it would. The price is amazingly cheap. The features are enormous & helpful.",1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,"pros.. it works fine, its easy to use, not too heavy.cons .. most of the apps are for android iphone and bb",1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,I went through lots of reviews for different phone before buying it. I found this phone pretty good. No problems so far.,1.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excelente,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,3,"I have to say that it is a ok phone. I don't like the keyboard. There is only 5 or 6 language options, no Korean and Chinese.",0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excelente,0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,"Phone works great, looks great and shipped quiet quickly only issue is can with a European Charger so had to purchase micro-usb to usb cable to charge phone which I would have had to do to download and update system any way.",0.0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,Ver Good!,0.0
